product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate;State
irc;off;tls;on;auto;silk-24000;vp8;480;on;on;1083;4728;2342;1155;irc;off;auto;on;auto;gsm-8000;vp8;240;on;off;974;2329;418;4112;Failed
irc;off;tls;on;auto;silk-24000;red;480;on;on;1145;4943;1688;943;irc;on;auto;off;auto;pcma-8000;vp8;480;on;off;974;3197;51;4112;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;h264;360;off;on;1145;4943;4235;1545;icq;on;udp;off;auto;auto;rtx;1080;on;off;644;4957;465;2223;Failed
irc;off;tls;on;auto;silk-24000;red;1080;off;on;1103;4916;3355;987;irc;off;auto;on;auto;silk-16000;vp8;480;on;off;897;2655;205;3732;Connected
sip;on;tls;on;auto;silk-24000;vp8;240;off;on;1103;4728;1688;1878;irc;on;auto;on;auto;silk-24000;ulpfec;480;on;off;974;2607;51;4112;Failed
h323;off;tls;on;auto;silk-24000;auto;240;off;on;1145;4916;3045;1878;iptel.org;on;auto;on;auto;ilbc-8000;vp8;480;on;off;974;2607;51;4112;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;480;on;on;1173;4943;3019;199;icq;on;auto;off;false;auto;rtx;1080;on;off;1312;4776;51;3851;Failed
iptel.org;off;tls;off;auto;silk-24000;red;720;on;on;1145;4943;1688;943;irc;on;auto;off;auto;auto;auto;1080;on;off;644;4957;51;3851;Connected
irc;off;tls;on;auto;silk-24000;auto;240;on;on;1103;4728;1688;674;irc;off;auto;on;auto;ilbc-8000;vp8;480;on;off;974;2607;51;4112;Failed
iptel.org;off;tls;off;auto;silk-24000;red;480;off;on;1145;4943;1913;943;irc;off;auto;off;auto;telephone-event-80000;ulpfec;240;on;off;974;2329;418;4112;Failed
h323;off;tls;on;auto;silk-24000;vp8;240;off;on;1103;4916;3514;1878;irc;off;auto;on;auto;auto;vp8;480;on;off;897;4776;456;948;Failed
irc;off;tls;on;auto;silk-24000;rtx;1080;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;897;2377;205;4091;Failed
sip;off;tls;on;auto;silk-24000;vp8;360;off;off;1103;4728;1688;1878;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;1227;3113;465;1563;Failed
irc;off;tls;on;auto;opus-48000;red;480;off;on;1145;4818;1688;1878;irc;off;auto;on;auto;silk-16000;rtx;1080;on;off;1222;3323;51;3894;Connected
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;534;4916;2439;750;irc;off;auto;off;auto;speex-8000;vp8;480;on;off;974;3568;228;2071;Failed
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;857;4728;1688;1878;irc;off;auto;on;auto;pcma-8000;vp8;480;on;off;974;3197;51;4112;Failed
iptel.org;off;tls;on;auto;opus-48000;red;480;off;on;1148;4728;1688;1878;h323;off;auto;on;auto;telephone-event-80000;ulpfec;480;on;off;571;2607;51;4112;Failed
irc;off;tls;on;auto;silk-24000;red;480;on;on;1145;4943;1688;943;irc;on;auto;off;auto;auto;rtx;1080;on;off;974;2655;205;4091;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;801;4916;3045;1878;irc;on;auto;on;auto;ilbc-8000;vp8;480;on;off;1016;2607;51;4112;Failed
sip;on;tls;on;auto;silk-24000;vp8;240;off;on;1103;4728;3541;750;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;663;2607;51;4112;Failed
h323;off;tls;on;auto;silk-24000;vp8;480;off;on;1145;4943;2651;1878;irc;off;auto;on;auto;silk-12000;vp8;480;on;off;1070;2655;205;3851;Failed
iptel.org;off;tls;on;false;silk-16000;red;240;off;off;1145;4943;2651;1878;irc;off;auto;off;auto;amr-wb-16000;vp8;1080;on;off;974;2607;51;3851;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;240;off;off;1103;4916;2198;750;icq;off;udp;off;true;auto;rtx;720;on;off;595;2605;418;4112;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1103;4728;1688;1878;irc;on;auto;on;auto;silk-24000;ulpfec;480;on;off;974;2607;51;3851;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;on;off;1103;4916;3514;1313;irc;off;auto;off;auto;opus-48000;ulpfec;480;on;off;974;2607;51;3851;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;on;1103;4916;4178;1371;irc;off;auto;off;true;opus-48000;ulpfec;480;on;off;1115;2607;253;3851;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;534;4916;2439;62;irc;off;auto;off;auto;telephone-event-80000;vp8;480;on;off;974;2607;51;3851;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;480;on;on;906;4694;928;1333;irc;on;auto;on;auto;ilbc-8000;ulpfec;1080;on;off;716;2607;51;3851;Failed
irc;off;tls;off;auto;silk-24000;red;480;off;on;806;4694;1597;1333;irc;on;auto;off;auto;auto;rtx;1080;on;off;685;2607;51;1563;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;240;off;off;1145;4943;4947;1485;icq;on;auto;off;auto;auto;rtx;1080;on;off;644;4776;456;948;Failed
sip;off;tls;on;auto;speex-8000;vp8;720;on;on;1103;4916;3355;750;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;1151;2329;418;4112;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4916;2439;852;irc;off;auto;off;auto;g722-16000;ulpfec;480;on;off;928;3323;51;3851;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1145;4728;1688;852;irc;off;auto;off;auto;gsm-8000;vp8;240;on;off;1461;2607;51;3851;Failed
h323;off;tls;on;auto;silk-24000;auto;240;off;on;1145;4728;1688;750;irc;off;auto;on;auto;silk-16000;vp8;480;on;off;974;1595;418;4112;Failed
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;1103;4916;2439;83;irc;off;auto;off;auto;g722-16000;ulpfec;480;on;on;969;2607;51;4112;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;720;off;off;1412;4943;4947;3792;icq;on;auto;off;false;amr-wb-16000;rtx;1080;on;off;1312;3594;238;3581;Connected
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1045;4728;3541;750;irc;off;auto;off;auto;amr-wb-16000;ulpfec;1080;on;off;974;4698;51;3851;Failed
aim;off;tls;on;auto;silk-24000;auto;480;on;on;1083;4943;2351;1912;irc;off;auto;on;auto;gsm-8000;vp8;480;on;off;764;2607;51;3851;Failed
irc;off;tls;on;auto;silk-24000;ulpfec;1080;off;on;791;4916;3514;1313;h323;off;auto;off;auto;silk-16000;vp8;480;on;off;928;2607;51;3851;Failed
iptel.org;off;tcp;off;auto;amr-wb-16000;h264;480;on;on;1173;4694;4409;1333;icq;off;auto;off;auto;silk-24000;rtx;1080;on;on;1222;3323;51;3894;Failed
irc;off;tls;on;auto;silk-24000;ulpfec;240;off;on;1103;4916;3355;987;irc;off;auto;on;auto;silk-16000;vp8;480;on;off;974;3197;51;3851;Connected
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;974;2607;51;4112;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;red;720;on;off;545;4943;4093;139;icq;on;auto;off;false;g722-16000;rtx;1080;on;on;1312;3594;1309;511;Connected
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;801;4916;3045;1878;irc;on;auto;on;auto;silk-24000;ulpfec;240;on;off;974;2607;51;4112;Failed
irc;off;tls;on;auto;opus-48000;vp8;240;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1461;2607;51;3851;Failed
h323;off;tls;on;auto;silk-24000;vp8;480;on;on;1145;4943;2651;1878;irc;off;auto;off;auto;pcma-8000;vp8;480;on;off;974;2978;205;1513;Failed
irc;off;tls;on;auto;silk-24000;vp8;1080;off;on;1103;4916;3033;750;irc;on;auto;on;auto;speex-8000;ulpfec;1080;on;off;974;2607;51;3851;Failed
sip;off;tls;on;auto;silk-24000;auto;480;on;on;1083;4943;2351;1912;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;595;2978;63;3732;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;480;off;on;1173;4694;4409;1387;icq;off;auto;off;auto;silk-24000;rtx;1080;on;on;1222;3568;418;2071;Connected
irc;off;tls;on;auto;silk-24000;auto;1080;off;on;1103;4916;3514;1155;irc;off;auto;off;auto;g722-16000;vp8;480;on;off;928;2607;51;1731;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4916;2439;852;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;595;2978;63;3732;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;480;on;off;1412;4694;2264;1878;irc;off;auto;off;false;opus-48000;rtx;1080;on;on;1362;4776;456;948;Failed
iptel.org;on;tls;off;auto;gsm-8000;red;720;off;off;915;4943;3019;3792;icq;on;auto;off;false;speex-16000;rtx;1080;on;off;973;4672;418;4112;Failed
irc;off;udp;off;auto;silk-24000;vp8;480;off;off;604;4728;1688;750;irc;off;auto;off;auto;speex-8000;ulpfec;1080;on;off;928;2607;51;3851;Failed
irc;off;tls;on;auto;opus-48000;rtx;240;off;on;1111;4728;2342;1155;h323;off;auto;on;auto;amr-wb-16000;vp8;240;on;off;595;2607;51;4112;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1145;4815;1688;750;irc;off;auto;on;auto;silk-16000;vp8;360;on;off;974;2655;205;3851;Connected
h323;off;tls;on;auto;silk-24000;auto;240;off;on;1103;4916;3514;856;h323;off;auto;on;auto;silk-16000;vp8;480;on;off;974;2607;51;2223;Failed
sip;off;tls;on;auto;silk-24000;vp8;360;off;on;1103;4916;4178;750;irc;off;auto;on;auto;silk-16000;ulpfec;480;on;off;974;2607;51;3851;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1249;4815;1688;750;irc;off;auto;off;auto;amr-wb-16000;ulpfec;480;on;off;644;2843;465;1563;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;480;off;on;1103;4916;997;1371;irc;off;auto;off;auto;silk-24000;rtx;720;on;off;778;4189;51;3851;Failed
iptel.org;on;tls;on;auto;amr-wb-16000;red;720;off;off;1145;4943;4947;3792;googletalk;off;auto;off;false;gsm-8000;rtx;1080;on;off;1312;4776;418;4112;Failed
iptel.org;off;tls;on;auto;opus-48000;rtx;240;off;on;1111;4728;2342;1155;h323;off;auto;on;auto;amr-wb-16000;vp8;240;on;off;928;2607;51;3851;Failed
irc;off;tls;off;auto;silk-24000;red;480;off;off;806;4694;1597;1333;irc;on;auto;off;auto;g722-16000;ulpfec;480;on;off;1040;2655;205;3777;Connected
iptel.org;off;tcp;off;auto;amr-wb-16000;h264;480;on;on;1173;4694;4409;1333;icq;off;auto;off;auto;silk-24000;rtx;1080;on;on;1222;4386;456;2223;Failed
iptel.org;on;tls;off;auto;silk-24000;red;480;off;on;1145;4728;1688;1878;irc;off;auto;on;auto;pcma-8000;ulpfec;1080;on;off;644;2978;205;4068;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;1059;4916;2913;2535;irc;off;auto;off;auto;amr-wb-16000;ulpfec;480;on;off;1227;2843;465;1991;Failed
irc;off;tls;off;auto;silk-24000;red;480;off;on;1145;4818;1688;1878;irc;off;auto;off;auto;silk-16000;vp8;240;on;off;595;2607;51;3541;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1145;4943;1688;750;irc;off;auto;off;auto;telephone-event-80000;ulpfec;240;on;off;974;2607;63;1353;Failed
iptel.org;off;tcp;off;auto;amr-wb-16000;h264;720;off;on;1103;4916;2439;987;irc;off;auto;on;auto;silk-16000;vp8;480;on;off;974;3197;51;3851;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;604;4728;2264;723;irc;off;auto;off;auto;silk-12000;vp8;1080;on;on;969;3323;51;3851;Failed
iptel.org;off;tcp;off;auto;amr-wb-16000;h264;480;on;on;1173;4694;4409;1333;icq;off;auto;off;auto;silk-24000;ulpfec;480;on;off;1115;2607;253;3851;Failed
sip;off;tls;on;auto;silk-24000;vp8;360;off;off;1103;4728;1688;1878;irc;off;auto;off;auto;pcma-8000;ulpfec;1080;on;off;644;2978;205;4068;Failed
aim;off;tls;on;auto;silk-24000;vp8;360;off;on;1103;4728;1688;1878;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;974;4098;51;3851;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;on;1103;4916;2439;750;irc;off;auto;off;auto;telephone-event-80000;ulpfec;480;on;on;969;2607;51;4112;Failed
iptel.org;off;tls;on;auto;silk-24000;auto;480;on;on;1083;4943;2351;1912;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;595;2605;418;4112;Failed
sip;off;tls;on;auto;silk-24000;auto;240;off;on;1103;4728;1688;1155;irc;on;auto;off;auto;g722-16000;vp8;480;on;off;535;2607;51;1303;Failed
iptel.org;off;tls;on;auto;silk-24000;auto;1080;off;on;604;4728;3355;987;irc;off;auto;off;auto;telephone-event-80000;vp8;480;on;off;776;2607;51;1648;Failed
irc;off;tls;on;auto;silk-24000;auto;480;off;on;857;4728;2342;1155;irc;off;auto;on;auto;amr-wb-16000;vp8;480;on;off;595;2605;253;3851;Failed
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;857;4728;1688;1878;irc;off;auto;on;auto;pcma-8000;vp8;480;on;off;974;3197;51;3109;Connected
sip;off;tls;on;auto;pcma-8000;h264;240;on;on;1103;4728;3803;879;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;928;2607;51;3851;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1045;4728;1688;1878;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;974;2505;51;4112;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;red;720;on;off;545;4943;4093;139;icq;on;auto;off;true;pcma-8000;rtx;1080;on;on;1362;4776;418;4112;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;off;1103;4916;2198;750;icq;off;auto;off;true;auto;rtx;1080;on;off;1264;2607;51;3851;Connected
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;on;1103;4728;1688;750;irc;on;auto;on;auto;speex-8000;ulpfec;1080;on;off;974;3302;85;3851;Failed
irc;off;tls;on;auto;silk-24000;vp8;360;off;on;1103;4728;1688;1878;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;974;4098;51;4112;Failed
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;1103;4916;1688;1878;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;974;2607;51;1106;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;on;on;1103;4728;1688;1878;h323;off;auto;on;auto;telephone-event-80000;vp8;240;on;on;974;2329;418;4112;Failed
h323;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4916;3674;1878;irc;on;auto;on;auto;silk-16000;vp8;480;on;off;974;4753;51;3851;Failed
sip;off;tls;on;auto;silk-24000;vp8;360;off;off;1103;4728;1688;1878;irc;off;auto;off;auto;pcma-8000;ulpfec;1080;on;off;841;2655;205;4091;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;720;off;off;1074;4943;4947;3792;icq;on;auto;off;false;auto;rtx;1080;on;on;1362;4776;51;2135;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4916;2913;750;irc;off;auto;on;auto;gsm-8000;vp8;240;on;off;841;2655;205;4091;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;h264;480;on;on;906;4694;1110;1333;icq;off;auto;off;true;speex-16000;rtx;1080;on;off;928;2607;51;4112;Connected
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1103;4916;3514;1313;h323;off;auto;on;auto;silk-16000;vp8;240;on;off;928;2607;51;3851;Failed
aim;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4916;1688;1878;irc;on;auto;on;auto;amr-wb-16000;vp8;480;on;off;974;2978;51;4091;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4728;3541;750;irc;off;auto;off;auto;amr-wb-16000;ulpfec;1080;on;off;974;4698;51;3851;Failed
irc;off;tls;on;auto;opus-48000;vp8;240;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;amr-wb-16000;vp8;480;on;off;1227;2843;51;4112;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;on;on;1103;4728;1688;750;irc;off;auto;off;auto;telephone-event-80000;ulpfec;240;on;off;974;2607;51;4112;Failed
irc;off;tls;on;auto;silk-24000;red;360;off;on;1103;4916;3514;1313;h323;off;auto;on;auto;silk-16000;vp8;480;on;off;758;2957;205;4112;Connected
irc;off;tls;on;auto;silk-24000;red;1080;off;on;1173;4694;4409;1333;icq;off;auto;off;auto;speex-8000;h264;1080;off;off;1070;2655;205;3851;Failed
irc;off;tls;besteffort;auto;silk-24000;vp8;240;off;on;1103;4728;3541;750;irc;off;auto;off;auto;pcma-8000;ulpfec;1080;on;off;716;2607;51;3851;Failed
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;1040;4815;2913;2535;irc;off;auto;off;auto;amr-wb-16000;ulpfec;480;on;off;1088;2607;51;3851;Failed
irc;off;tls;on;auto;silk-16000;vp8;240;off;on;857;4728;1772;879;irc;on;auto;on;auto;silk-12000;vp8;480;on;off;595;3568;228;2071;Failed
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;534;4916;2439;750;irc;off;auto;off;auto;speex-8000;ulpfec;1080;on;off;928;2607;51;3851;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;240;off;on;801;4916;3045;1878;irc;on;auto;besteffort;auto;ilbc-8000;vp8;480;on;off;974;2607;51;4112;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;on;1103;4916;3355;987;irc;off;auto;off;auto;pcmu-8000;vp8;480;on;off;974;2607;51;3851;Failed
irc;off;tls;off;auto;silk-24000;red;1080;on;on;1145;4728;1688;1878;irc;off;auto;off;auto;silk-16000;red;480;on;off;897;2655;205;3732;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;on;1103;4916;3514;1313;h323;off;auto;on;auto;silk-16000;vp8;480;on;off;974;4776;51;3851;Connected
irc;off;tls;on;auto;silk-24000;vp8;240;on;on;1103;4728;1688;1878;irc;on;auto;on;auto;silk-16000;vp8;480;on;off;897;2655;205;3732;Failed
irc;off;tls;on;auto;silk-24000;vp8;360;off;on;1103;4728;3541;750;irc;on;auto;on;auto;silk-16000;vp8;240;on;off;595;2605;418;4112;Failed
iptel.org;off;tls;on;auto;opus-48000;red;480;off;on;1103;4943;1688;943;irc;on;auto;off;auto;opus-48000;rtx;1080;on;off;974;4013;51;4112;Failed
h323;off;tls;on;auto;silk-24000;vp8;240;on;on;578;4728;2887;750;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;974;2329;418;4112;Failed
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1145;4728;1688;852;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;897;2377;51;4112;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;on;1017;4728;1798;1878;irc;on;auto;off;auto;g722-16000;rtx;480;on;off;758;2957;205;4112;Connected
h323;off;tls;on;auto;silk-24000;auto;480;on;on;1083;4943;2351;1912;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;595;2605;418;4112;Failed
iptel.org;on;tls;on;auto;silk-12000;h264;360;on;on;906;4694;1597;1333;irc;on;auto;off;auto;auto;rtx;1080;on;off;974;2607;205;3732;Failed
irc;off;udp;on;auto;silk-24000;rtx;240;off;on;857;4728;1688;1878;irc;off;auto;on;auto;pcma-8000;vp8;240;on;off;974;3197;51;4112;Connected
h323;off;tls;on;auto;silk-24000;vp8;240;off;on;1103;4728;1688;1878;irc;on;auto;on;auto;silk-16000;vp8;240;off;off;974;2607;51;3851;Failed
aim;off;tls;on;auto;silk-24000;auto;480;on;on;1083;4943;2351;1912;irc;off;auto;off;auto;ilbc-8000;vp8;480;on;off;878;2377;51;3851;Failed
irc;off;tls;on;auto;silk-24000;red;1080;on;on;1103;4916;4178;1371;irc;off;auto;on;auto;silk-16000;ulpfec;480;on;off;974;2607;51;3851;Failed
irc;off;tls;on;auto;silk-24000;auto;240;on;on;1083;4728;3541;750;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;595;4672;418;4112;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;857;4943;2913;750;irc;off;auto;on;auto;gsm-8000;vp8;240;on;off;974;2329;418;3851;Failed
sip;on;tls;on;auto;silk-24000;vp8;240;off;on;604;4728;2264;1878;irc;on;auto;on;auto;amr-wb-16000;ulpfec;480;on;off;644;2843;465;1008;Failed
sip;off;tls;on;auto;silk-24000;auto;720;off;on;1295;4728;1688;1878;irc;off;auto;off;auto;g722-16000;vp8;240;on;off;595;2605;418;4112;Failed
aim;off;tls;on;auto;silk-24000;vp8;240;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;974;2607;51;4112;Failed
irc;off;tls;on;auto;silk-24000;red;1080;on;on;1103;4916;4178;1371;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;974;4698;51;3851;Failed
h323;off;tls;on;auto;silk-24000;auto;240;off;on;1145;4728;1688;750;irc;off;auto;on;auto;silk-16000;vp8;480;on;off;974;2329;418;4112;Failed
irc;off;tls;on;auto;silk-24000;auto;240;on;on;1083;4728;2342;1155;irc;off;auto;on;auto;amr-wb-16000;vp8;480;on;off;595;2605;253;3851;Failed
iptel.org;off;tls;on;auto;silk-24000;auto;240;off;on;1103;4916;3355;750;icq;off;auto;on;auto;silk-16000;vp8;240;on;off;974;2607;418;4112;Failed
iptel.org;on;tls;off;auto;silk-24000;red;480;on;on;1145;4943;1688;943;irc;on;auto;off;auto;auto;h264;1080;on;on;897;4386;456;2223;Failed
iptel.org;off;tls;on;auto;amr-wb-16000;h264;480;on;on;1083;4728;2342;1155;irc;on;auto;on;auto;silk-16000;vp8;240;on;off;595;2605;418;4112;Failed
iptel.org;off;tls;on;auto;silk-24000;red;240;off;on;1045;4728;3541;750;irc;off;auto;off;auto;amr-wb-16000;ulpfec;1080;on;off;974;4698;51;3851;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;off;1103;4916;3259;750;irc;off;auto;off;auto;silk-16000;vp8;480;on;off;974;3197;51;948;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;240;off;on;1103;4916;2342;1371;irc;on;auto;on;auto;silk-16000;vp8;480;on;off;897;2655;205;3732;Failed
iptel.org;on;tls;off;auto;amr-wb-16000;red;720;off;on;1017;4943;3019;3792;icq;on;auto;off;false;speex-16000;rtx;1080;on;off;1312;3598;63;4112;Connected
iptel.org;on;tls;off;auto;silk-24000;h264;360;on;on;906;4728;1688;1878;irc;on;auto;off;auto;silk-16000;vp8;480;on;off;974;2329;418;3851;Failed
iptel.org;off;tls;on;auto;amr-wb-16000;h264;480;on;on;1103;4916;1167;750;icq;off;auto;on;auto;amr-wb-16000;rtx;480;on;off;974;2607;51;3851;Failed
iptel.org;off;tcp;off;true;amr-wb-16000;h264;480;off;on;1280;4694;1110;1333;icq;off;auto;off;auto;silk-24000;rtx;1080;on;on;595;2605;418;4112;Connected
irc;off;tls;off;auto;silk-24000;red;720;on;on;1145;4943;1688;943;irc;on;auto;off;auto;auto;rtx;1080;on;off;644;4957;465;3851;Connected
sip;off;tls;on;auto;silk-24000;auto;480;off;on;857;4943;2913;1878;irc;on;auto;on;auto;silk-24000;ulpfec;480;on;off;974;2607;51;4112;Failed
iptel.org;on;tcp;off;auto;amr-wb-16000;red;720;on;off;545;1588;4947;3792;icq;on;auto;off;true;pcma-8000;rtx;1080;on;on;1312;3594;51;4112;Connected
iptel.org;on;tls;on;auto;silk-24000;auto;720;on;on;857;4728;1688;1878;irc;off;auto;on;auto;pcma-8000;vp8;480;on;off;974;3197;51;4112;Failed
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;1103;4916;2439;83;irc;off;auto;off;auto;ilbc-8000;vp8;480;on;off;657;2607;63;1353;Failed
irc;off;tls;on;auto;silk-24000;red;1080;on;on;1103;4916;4178;1371;irc;on;auto;off;auto;speex-8000;h264;1080;on;on;928;2607;51;3851;Failed
irc;on;tls;on;auto;silk-24000;auto;240;off;on;604;4728;2264;1444;irc;off;auto;off;auto;silk-12000;vp8;240;on;off;974;2607;51;3851;Failed
iptel.org;off;tcp;off;auto;amr-wb-16000;h264;480;off;on;1103;4916;2439;1878;h323;off;auto;besteffort;auto;silk-16000;vp8;240;on;off;595;2605;418;4112;Failed
iptel.org;off;tls;on;auto;silk-24000;vp8;480;on;on;1103;4916;2439;852;irc;off;auto;off;auto;g722-16000;ulpfec;480;on;off;928;2607;51;4112;Failed
iptel.org;off;tls;on;auto;amr-wb-16000;h264;480;on;on;954;4694;1110;1333;icq;off;auto;off;auto;silk-16000;ulpfec;480;on;off;974;1253;51;3851;Failed
iptel.org;off;tls;off;auto;silk-24000;red;480;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;897;2377;205;4091;Failed
irc;off;tls;on;auto;silk-24000;auto;240;on;on;1083;4728;2342;1155;irc;off;auto;on;auto;gsm-8000;vp8;240;on;off;974;2329;418;4112;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;off;1103;4916;3514;1313;irc;off;auto;off;auto;opus-48000;ulpfec;480;on;off;974;2607;51;3851;Failed
irc;off;tls;on;auto;silk-24000;auto;360;off;on;857;4943;2913;1878;h323;off;auto;besteffort;auto;silk-16000;vp8;240;on;off;928;2607;51;3851;Failed
iptel.org;off;tls;off;auto;silk-24000;red;480;off;off;1103;4916;3496;750;irc;off;auto;on;auto;amr-wb-16000;vp8;480;on;off;675;2607;456;948;Failed
irc;off;tls;on;auto;silk-24000;red;480;off;on;782;4916;3514;1313;h323;off;auto;on;auto;opus-48000;ulpfec;480;on;on;1115;2607;253;3851;Failed
h323;off;tls;on;auto;silk-24000;vp8;240;on;on;1103;4916;3514;1313;h323;off;auto;on;auto;silk-16000;vp8;480;on;off;1077;2957;205;4112;Failed
sip;on;tls;on;auto;g722-16000;vp8;240;off;on;1103;4728;1688;1878;irc;off;auto;on;auto;silk-16000;vp8;240;on;off;974;2607;51;4112;Failed
iptel.org;off;tls;on;auto;amr-wb-16000;h264;480;on;on;1103;4728;1688;1878;irc;on;auto;on;auto;silk-24000;ulpfec;480;on;off;974;2607;51;4112;Failed
iptel.org;off;tcp;off;auto;amr-wb-16000;h264;480;on;on;906;4694;1110;1333;icq;off;auto;off;true;speex-16000;rtx;1080;on;on;973;4672;418;3481;Failed
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1045;4728;1688;1878;irc;off;auto;off;auto;gsm-8000;vp8;480;on;off;974;2505;51;4112;Failed
sip;off;tls;on;auto;silk-24000;red;480;off;on;1103;4916;3514;1313;h323;off;auto;on;auto;silk-16000;vp8;480;on;off;974;2607;51;4112;Failed
