product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate;State
aim;off;auto;off;auto;pcmu-8000;auto;1080;off;off;1114;1576;1301;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;685;4947;3169;4733;Connected
aim;on;auto;on;auto;pcmu-8000;h264;1080;off;off;1490;1769;1324;3362;ippi;on;tls;off;false;ilbc-8000;auto;360;on;on;524;4604;400;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;4500;1277;767;googletalk;off;auto;off;auto;g722-16000;ulpfec;360;on;off;685;4947;242;4180;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;971;4500;4545;3113;irc;off;auto;off;true;pcma-8000;auto;240;on;on;524;3451;320;4194;Connected
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;613;897;4341;3224;ippi;off;udp;off;false;pcma-8000;auto;360;on;on;535;2181;400;4733;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1490;1769;251;3072;irc;off;auto;off;false;speex-8000;ulpfec;1080;on;on;520;3451;400;518;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;googletalk;on;tls;off;false;speex-8000;ulpfec;1080;on;on;548;3322;1225;459;Failed
googletalk;on;tls;off;auto;silk-12000;auto;1080;off;off;971;4500;4545;1496;h323;off;auto;besteffort;auto;silk-16000;auto;360;on;on;535;4922;513;4187;Connected
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;irc;on;tls;off;false;speex-8000;ulpfec;1080;on;on;548;2610;1225;459;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;720;off;off;507;1081;520;3110;iptel.org;off;auto;off;true;pcmu-8000;auto;360;on;off;520;4604;400;4733;Connected
aim;on;auto;off;auto;pcmu-8000;auto;1080;off;off;1490;4500;970;197;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;535;4947;400;1361;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;523;897;3841;3224;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;685;4604;1011;4194;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;360;off;off;1490;1769;1324;3362;irc;on;auto;off;false;speex-8000;ulpfec;1080;on;on;520;3451;2735;518;Failed
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;off;off;942;1803;520;3110;iptel.org;off;tcp;off;false;pcma-8000;auto;360;on;off;535;4456;400;4733;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;699;2551;3296;3113;irc;off;tls;off;true;speex-8000;auto;360;on;off;520;3281;400;4333;Connected
aim;off;auto;off;auto;pcmu-8000;h264;360;off;off;1490;1072;1324;3362;ippi;off;auto;off;true;pcmu-8000;auto;360;on;on;520;4947;4660;4194;Connected
aim;off;auto;off;auto;pcmu-8000;auto;1080;on;off;868;897;2684;3224;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;685;3008;3431;843;Connected
googletalk;on;auto;besteffort;auto;gsm-8000;auto;1080;off;off;971;4500;970;197;h323;off;auto;besteffort;true;auto;auto;360;on;on;527;4778;400;4333;Connected
googletalk;on;auto;besteffort;auto;ilbc-8000;h264;1080;off;off;1426;4501;3267;630;iptel.org;off;auto;off;true;pcmu-8000;ulpfec;1080;on;on;535;2569;3169;4555;Failed
googletalk;on;auto;on;auto;pcmu-8000;h264;1080;on;off;942;2744;520;3110;irc;off;auto;off;false;pcma-8000;auto;360;on;off;685;4947;3169;1405;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;251;3362;irc;off;tls;off;false;pcmu-8000;ulpfec;1080;on;on;535;3451;3169;520;Failed
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;907;897;4341;3224;ippi;off;tls;off;false;pcma-8000;auto;360;on;off;685;3008;3431;843;Connected
aim;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1348;4500;970;197;iptel.org;on;auto;off;false;speex-8000;ulpfec;1080;on;on;524;3451;3169;1698;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;642;1576;520;3110;iptel.org;off;auto;off;true;pcmu-8000;auto;360;on;on;524;4604;400;4337;Connected
aim;off;auto;off;auto;pcmu-8000;h264;360;off;off;1490;1803;520;3110;iptel.org;off;auto;off;false;pcma-8000;auto;360;on;off;535;4456;242;4194;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;4615;251;3362;irc;off;tls;off;false;pcmu-8000;ulpfec;1080;on;off;685;4947;4459;4180;Failed
googletalk;on;auto;besteffort;auto;ilbc-8000;h264;1080;off;off;1490;4500;1277;767;iptel.org;on;auto;off;false;ilbc-8000;ulpfec;720;on;on;524;4456;3169;4555;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;1769;993;3362;googletalk;off;auto;off;true;speex-8000;ulpfec;1080;on;on;524;4132;400;459;Failed
googletalk;off;auto;besteffort;auto;pcmu-8000;auto;1080;off;off;1490;1769;4658;3247;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;360;on;on;524;3451;2441;4194;Failed
googletalk;off;tcp;off;auto;silk-12000;auto;1080;on;off;655;4500;970;197;h323;off;auto;off;true;pcma-8000;auto;360;on;on;524;4604;400;4333;Connected
aim;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1490;1769;1324;3362;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;548;3451;3289;1698;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;971;4500;878;512;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;527;2716;400;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;4501;3267;630;iptel.org;on;auto;off;true;pcma-8000;ulpfec;360;on;on;524;4947;400;4180;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1069;897;4634;3224;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;535;564;4252;1263;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1490;4500;1277;767;iptel.org;on;auto;off;auto;g722-16000;ulpfec;1080;on;on;524;3451;3169;4180;Failed
googletalk;off;tcp;off;auto;pcmu-8000;h264;1080;on;off;699;2590;3296;3113;irc;off;tls;off;true;pcmu-8000;auto;360;on;off;520;4604;400;4333;Connected
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4500;1277;767;iptel.org;on;auto;off;auto;g722-16000;ulpfec;1080;on;on;535;3451;400;3930;Failed
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1490;1769;3331;3362;googletalk;on;tls;off;false;speex-8000;ulpfec;1080;on;on;548;2511;3289;459;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;4500;1277;767;iptel.org;off;auto;off;auto;g722-16000;ulpfec;360;on;on;524;3451;320;2689;Failed
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;auto;vp8;360;on;on;520;4752;3346;4333;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;1490;4796;1324;3362;irc;on;udp;off;false;speex-8000;ulpfec;1080;on;on;535;3551;400;4733;Failed
googletalk;off;auto;off;auto;pcmu-8000;h264;720;on;off;1275;897;1830;3224;ippi;off;tls;off;false;speex-8000;auto;1080;on;on;535;2181;3169;274;Failed
googletalk;off;tcp;off;auto;silk-12000;auto;1080;off;off;971;4500;4545;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;685;4947;3169;4733;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1275;897;2684;3113;iptel.org;off;tls;off;true;pcmu-8000;auto;360;off;on;520;4604;400;4333;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4500;1277;767;ippi;on;auto;off;auto;g722-16000;ulpfec;1080;on;on;535;4922;1474;4187;Failed
aim;off;auto;off;auto;pcmu-8000;auto;1080;on;off;942;1576;520;197;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;524;4132;3300;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1348;4664;970;197;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;535;2511;3289;459;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;1769;1324;3362;googletalk;on;tls;off;false;pcma-8000;ulpfec;1080;on;on;535;4410;1112;459;Failed
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;off;off;699;2590;3296;3113;irc;off;tls;off;true;pcmu-8000;auto;360;off;off;520;3451;400;4200;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1275;897;3841;3224;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;548;3322;1225;459;Connected
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4500;1277;767;iptel.org;on;auto;off;auto;speex-8000;ulpfec;1080;on;on;596;2511;3289;459;Failed
googletalk;off;tls;off;auto;pcmu-8000;auto;1080;on;off;942;1803;520;3110;iptel.org;off;tcp;off;true;pcma-8000;auto;360;on;on;524;4604;400;4333;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4500;1277;767;iptel.org;on;auto;off;auto;g722-16000;ulpfec;1080;on;on;535;4805;400;4194;Connected
googletalk;on;auto;off;auto;silk-12000;vp8;1080;off;off;971;4500;4682;197;iptel.org;off;auto;besteffort;auto;pcma-8000;auto;360;on;on;524;4947;1943;4733;Failed
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;on;off;942;1576;520;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;685;4947;3169;4733;Connected
googletalk;off;tcp;off;auto;pcmu-8000;red;1080;on;off;942;1576;520;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;524;4947;3169;4733;Connected
aim;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4501;2577;630;iptel.org;on;udp;besteffort;auto;pcma-8000;ulpfec;360;on;on;524;4604;400;4333;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;off;off;699;1769;2938;3224;ippi;off;auto;off;true;ilbc-8000;auto;720;on;on;535;4456;4827;2152;Failed
googletalk;on;auto;on;true;pcmu-8000;h264;1080;on;off;1490;3435;1324;3362;irc;on;auto;off;true;ilbc-8000;ulpfec;1080;on;on;524;4604;400;4555;Failed
aim;on;auto;off;auto;pcmu-8000;auto;1080;on;off;942;2744;520;3110;irc;off;auto;off;false;pcma-8000;auto;360;on;off;685;4947;3169;1405;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1490;1769;1324;3362;ippi;off;tls;off;false;ilbc-8000;ulpfec;1080;on;on;524;4604;400;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;h323;on;tls;off;false;speex-8000;ulpfec;1080;on;on;520;4947;3169;4733;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;942;1880;1277;767;iptel.org;on;auto;off;false;ilbc-8000;ulpfec;720;on;on;535;3451;4286;1211;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1072;1324;3362;ippi;off;tls;off;false;speex-8000;ulpfec;360;on;off;685;4604;1011;4194;Connected
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1490;1769;251;3362;irc;off;tls;off;false;pcmu-8000;ulpfec;1080;on;on;535;4947;3169;2704;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1490;1769;993;3362;h323;on;tcp;off;false;speex-8000;ulpfec;1080;on;on;520;3451;400;518;Connected
googletalk;on;auto;off;auto;silk-12000;auto;1080;off;off;907;4500;878;512;ippi;off;auto;besteffort;true;pcma-8000;auto;360;on;off;520;4947;400;4194;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1490;4500;1277;767;iptel.org;on;auto;off;false;ilbc-8000;ulpfec;1080;on;on;535;4169;2710;3649;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;4615;1324;3362;googletalk;off;tls;off;false;speex-8000;ulpfec;1080;on;on;548;3322;1225;459;Failed
aim;off;auto;off;auto;pcmu-8000;auto;1080;on;off;868;897;2684;3224;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;685;3008;3431;843;Failed
aim;off;auto;off;auto;pcmu-8000;auto;1080;off;off;1490;4500;3451;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;524;4947;3169;4733;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;3483;1825;3362;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;360;on;on;524;3451;320;4194;Failed
googletalk;off;auto;off;auto;pcma-8000;auto;1080;off;off;971;4500;3322;3113;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;524;4604;400;4333;Failed
googletalk;off;auto;off;auto;pcma-8000;auto;1080;off;off;971;4500;1283;3113;ippi;off;auto;besteffort;auto;pcmu-8000;auto;360;on;off;535;4456;4890;4180;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;ippi;off;tls;off;false;speex-8000;rtx;1080;on;on;581;1718;3639;565;Connected
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1490;1769;970;197;iptel.org;on;auto;on;auto;g722-16000;ulpfec;1080;on;on;524;3451;3169;4106;Failed
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;off;off;971;4500;970;197;ippi;off;auto;off;auto;silk-8000;auto;360;on;off;685;4947;3169;4733;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;irc;on;auto;off;false;speex-8000;ulpfec;1080;on;on;520;3451;400;518;Failed
aim;on;auto;besteffort;auto;pcmu-8000;red;1080;off;off;1490;1769;1324;3362;googletalk;on;tls;off;false;pcmu-8000;auto;360;on;off;685;4947;3169;4733;Failed
googletalk;off;tls;off;auto;silk-12000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;auto;vp8;360;on;on;524;4604;400;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;4500;970;1299;ippi;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;535;4947;3169;2704;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;251;3362;iptel.org;off;auto;off;auto;ilbc-8000;auto;360;off;on;524;4433;242;4180;Failed
googletalk;on;auto;besteffort;auto;ilbc-8000;h264;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;pcma-8000;auto;360;on;off;535;4947;2234;4333;Connected
aim;off;auto;off;auto;silk-12000;auto;1080;off;off;971;4500;970;197;h323;off;auto;besteffort;auto;silk-8000;auto;360;on;off;520;4854;3729;4333;Failed
googletalk;on;auto;off;auto;pcmu-8000;ulpfec;1080;on;off;1490;1769;1277;767;iptel.org;on;auto;off;false;ilbc-8000;ulpfec;720;on;on;524;4456;3169;4555;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;4500;970;197;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;535;4947;3169;2704;Failed
aim;on;auto;besteffort;true;speex-8000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;auto;vp8;360;on;on;524;4947;242;4180;Failed
googletalk;on;tcp;off;auto;silk-12000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;auto;auto;360;on;on;535;4169;400;4333;Failed
aim;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1490;1769;1324;3362;ippi;on;auto;off;false;silk-24000;ulpfec;1080;on;on;535;4947;3169;2704;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1490;1769;1277;767;iptel.org;on;udp;off;false;pcmu-8000;ulpfec;360;on;on;524;3451;320;4194;Failed
googletalk;on;tcp;off;auto;silk-12000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;off;auto;auto;vp8;360;on;on;524;4604;400;4333;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1167;897;1830;3224;ippi;off;tls;off;true;pcmu-8000;auto;1080;on;off;685;2181;3169;565;Connected
googletalk;on;auto;on;auto;gsm-8000;auto;1080;off;off;971;4500;970;197;h323;off;auto;besteffort;auto;silk-8000;auto;360;on;off;520;4854;3729;4333;Connected
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;942;1576;520;3110;irc;off;auto;off;true;pcma-8000;auto;360;on;off;685;4947;3706;4733;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;535;3451;400;967;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1490;1769;1324;3362;googletalk;on;tls;off;true;speex-8000;auto;360;on;off;520;4604;400;4333;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;360;on;off;1490;4500;267;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;535;4456;400;4194;Failed
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;1490;1769;251;3362;irc;off;tls;off;false;pcmu-8000;ulpfec;1080;on;on;535;4778;3273;4399;Failed
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;auto;vp8;1080;on;on;520;4752;3346;4333;Failed
googletalk;on;auto;on;auto;speex-8000;vp8;1080;off;off;971;4500;970;300;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;on;524;3451;320;4194;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;ippi;on;tls;off;false;speex-8000;auto;1080;on;on;548;2020;3169;2704;Connected
aim;off;auto;off;auto;ilbc-8000;h264;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;pcma-8000;auto;360;on;off;535;4947;2234;4333;Connected
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;1324;3362;ippi;off;tls;off;false;speex-8000;ulpfec;480;on;on;524;4604;400;4337;Connected
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1275;897;3841;3224;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;685;4604;1011;4194;Failed
googletalk;on;auto;off;true;pcmu-8000;auto;1080;off;off;1490;4500;970;197;ippi;off;auto;off;false;pcmu-8000;auto;360;on;off;535;4456;242;4180;Failed
aim;off;auto;off;auto;pcmu-8000;auto;1080;on;off;942;1576;520;197;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;524;4947;1943;4733;Failed
aim;on;auto;off;auto;silk-12000;auto;1080;off;off;971;4500;4545;3113;irc;off;auto;off;auto;pcma-8000;auto;360;on;on;520;4947;400;4733;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;3841;3224;h323;off;tcp;off;true;pcma-8000;auto;720;on;on;535;459;3169;4333;Connected
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1490;1769;251;3362;irc;off;tls;off;false;pcmu-8000;rtx;1080;on;on;535;4947;3169;2704;Connected
googletalk;off;tls;off;auto;pcmu-8000;auto;1080;on;off;942;1803;520;3110;iptel.org;off;tcp;off;false;pcma-8000;auto;360;on;off;535;4456;242;4194;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;360;on;off;1490;3847;1324;3362;googletalk;on;tls;off;true;pcmu-8000;auto;360;on;on;524;4132;2498;4733;Failed
googletalk;on;auto;besteffort;auto;speex-8000;auto;1080;off;off;1490;4500;1508;197;iptel.org;off;auto;besteffort;auto;silk-8000;auto;360;on;off;520;4947;4660;459;Connected
googletalk;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1490;4500;970;197;iptel.org;on;tls;off;false;speex-8000;ulpfec;1080;on;on;508;3451;3289;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;vp8;1080;off;off;504;4500;267;197;h323;off;auto;off;auto;auto;ulpfec;360;on;on;527;4947;400;4194;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4796;1324;3362;irc;on;udp;off;false;speex-8000;ulpfec;1080;on;on;535;3551;400;2405;Failed
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1275;4831;2684;3113;iptel.org;off;auto;off;auto;pcmu-8000;auto;360;on;on;524;870;2441;4194;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1490;4796;1324;3362;iptel.org;off;auto;off;true;pcmu-8000;ulpfec;1080;on;on;535;4947;3169;2704;Failed
googletalk;off;tls;off;auto;pcmu-8000;auto;1080;on;off;942;1803;520;3110;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;on;524;4604;400;4333;Connected
aim;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1490;1769;1324;3362;ippi;on;tls;off;false;speex-8000;ulpfec;1080;on;on;548;3451;3289;1698;Connected
googletalk;on;auto;off;auto;silk-12000;auto;1080;off;off;1490;4500;1508;197;iptel.org;off;auto;besteffort;true;pcma-8000;auto;360;on;off;520;3451;4051;459;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1490;1769;1324;3362;ippi;off;tls;off;false;ilbc-8000;ulpfec;1080;on;on;520;3451;400;3853;Failed
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;971;4500;970;197;iptel.org;off;auto;besteffort;auto;auto;vp8;360;on;on;520;3451;400;1361;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;1769;1324;3362;iptel.org;on;tls;off;auto;speex-8000;ulpfec;1080;on;on;548;4604;400;4733;Connected
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;4500;1277;767;iptel.org;on;auto;off;false;ilbc-8000;ulpfec;720;on;on;535;4947;3169;2704;Failed
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;on;off;1490;3435;1324;3362;irc;off;auto;off;true;ilbc-8000;ulpfec;1080;on;on;524;4604;400;4555;Failed
googletalk;off;auto;off;auto;pcma-8000;auto;1080;off;off;971;4500;1283;3113;ippi;off;auto;besteffort;true;pcmu-8000;auto;360;on;off;548;3451;541;4180;Connected
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;971;4500;4545;3113;irc;off;auto;off;true;pcma-8000;auto;720;on;on;524;4132;1943;4733;Failed
googletalk;on;auto;off;true;ilbc-8000;h264;1080;off;off;1490;4500;970;197;h323;off;auto;besteffort;auto;auto;auto;360;on;on;527;4778;400;4333;Failed
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;971;3545;1039;512;ippi;off;auto;off;true;pcma-8000;vp8;360;on;on;644;4604;400;4333;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1490;4796;1324;3362;irc;on;udp;off;false;speex-8000;ulpfec;1080;on;on;520;3451;3289;4333;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;1769;111;3224;iptel.org;off;tls;off;false;speex-8000;auto;360;on;off;524;4947;3169;4555;Failed
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1486;4438;2994;197;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;548;3451;3289;4478;Failed
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;971;4500;4545;3113;iptel.org;off;auto;off;false;pcma-8000;auto;360;on;off;535;4456;242;4194;Failed
googletalk;off;auto;off;auto;pcma-8000;auto;720;off;off;971;4500;970;517;h323;off;auto;off;true;pcma-8000;auto;360;on;off;685;4947;2704;4733;Failed
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;971;4500;878;512;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;527;2716;400;4333;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;4500;970;4866;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;off;on;535;4947;3169;2704;Failed
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;off;off;971;4500;970;197;ippi;off;auto;off;auto;auto;vp8;360;on;on;524;4604;400;4333;Failed
aim;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1490;4796;1324;3362;irc;off;auto;off;false;speex-8000;ulpfec;1080;on;on;520;3451;400;518;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1490;1769;1324;3362;googletalk;on;tls;off;false;speex-8000;rtx;1080;on;on;535;3451;3289;459;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1490;3483;1825;3362;irc;on;udp;off;false;speex-8000;ulpfec;1080;on;off;685;3008;3431;843;Failed
googletalk;on;udp;off;true;speex-8000;vp8;1080;off;off;971;4500;970;197;h323;off;auto;besteffort;auto;auto;auto;360;on;on;527;4778;400;4333;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;off;off;1490;1072;1324;3362;googletalk;off;tls;off;false;pcma-8000;auto;360;on;off;524;4947;400;4333;Failed
googletalk;on;auto;off;true;pcmu-8000;h264;720;off;off;507;1081;251;3362;iptel.org;off;auto;off;auto;ilbc-8000;auto;360;off;on;524;4433;242;4180;Failed
googletalk;on;auto;besteffort;auto;pcma-8000;auto;1080;off;off;971;4500;1283;3113;ippi;off;auto;besteffort;true;pcmu-8000;auto;360;on;off;548;3451;541;4180;Failed
googletalk;on;auto;besteffort;true;ilbc-8000;h264;1080;off;off;1490;1769;1324;3362;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;548;3451;3289;459;Failed
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1490;1769;3331;3362;googletalk;on;tls;off;false;speex-8000;auto;720;on;off;524;4132;1943;4733;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1490;1769;1324;3362;googletalk;on;tls;off;false;speex-8000;h264;1080;on;on;548;3451;3289;459;Connected
googletalk;on;auto;off;true;speex-8000;vp8;1080;off;off;971;4500;970;197;h323;off;auto;besteffort;auto;auto;auto;360;on;on;527;4778;400;4333;Failed
googletalk;off;tls;off;auto;pcmu-8000;auto;1080;on;off;942;1803;520;3110;iptel.org;off;tcp;off;true;pcma-8000;auto;360;on;off;535;4456;4660;4399;Connected
googletalk;on;auto;off;auto;silk-12000;vp8;1080;off;off;907;4500;878;2471;ippi;off;auto;besteffort;auto;silk-8000;auto;360;on;off;685;4947;242;4180;Failed
aim;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1275;4831;2684;3113;iptel.org;off;auto;off;auto;pcmu-8000;auto;360;on;on;524;870;2441;1015;Failed
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1253;2590;3296;3113;irc;on;auto;off;auto;pcmu-8000;auto;360;on;off;520;3451;4051;459;Failed
