product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
googletalk;off;auto;off;auto;silk-12000;auto;1080;off;off;1335;3391;950;3201;ippi;off;auto;off;auto;pcma-8000;auto;480;on;on;515;4843;598;418
aim;on;auto;besteffort;true;ilbc-8000;h264;480;off;off;1497;4420;2325;612;icq;on;udp;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4707
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;4663;1805;3201;ippi;off;auto;off;true;pcma-8000;auto;240;on;off;515;4843;598;3701
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;4420;2325;410;icq;on;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3512;2410;2007
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;829;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;360;on;on;515;4946;294;4922
aim;on;auto;besteffort;true;pcmu-8000;h264;720;on;off;1497;925;1965;3344;ippi;off;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
googletalk;off;auto;off;auto;telephone-event-80000;vp8;1080;off;off;829;4485;390;405;h323;off;auto;besteffort;auto;auto;auto;240;on;on;515;4843;4177;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;857;3280;4695;3201;iptel.org;off;auto;off;true;pcma-8000;ulpfec;240;on;on;515;4946;703;4663
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1391;238;3344;ippi;off;tls;off;false;ilbc-8000;ulpfec;1080;on;on;524;1861;1760;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;3041;238;3344;icq;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;3576;1947;209
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;icq;off;tls;off;false;speex-8000;ulpfec;720;off;off;541;2714;4382;209
googletalk;off;auto;off;auto;telephone-event-80000;vp8;1080;off;off;970;3391;267;2621;iptel.org;off;udp;off;true;pcma-8000;auto;360;on;on;515;4843;598;4663
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1488;4663;1447;612;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;4946;4430;4664
aim;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;1497;925;2940;3344;ippi;off;tcp;off;false;speex-8000;ulpfec;1080;on;on;541;2714;1106;209
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1488;4663;1447;612;ippi;off;udp;off;auto;auto;vp8;240;on;on;697;4946;389;4922
aim;on;auto;off;auto;silk-24000;auto;1080;on;off;664;1793;4500;3201;ippi;off;auto;off;true;pcma-8000;auto;240;on;off;515;4843;294;4515
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1338;925;238;3344;iptel.org;off;auto;off;true;pcma-8000;auto;720;on;on;515;4574;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1391;238;3201;ippi;on;auto;off;false;speex-8000;rtx;1080;on;on;515;2005;4430;4664
aim;on;auto;off;auto;pcmu-8000;auto;1080;off;off;1488;4663;1447;612;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;4946;4430;4664
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4420;2325;2626;h323;off;udp;off;auto;pcma-8000;auto;720;on;on;515;4843;2671;4664
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1488;1793;2246;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4946;4430;4664
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;829;4485;638;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;3487
sip;off;tcp;off;auto;speex-8000;vp8;1080;off;off;580;3814;4695;3201;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4843;598;4663
googletalk;on;auto;on;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;4843;598;4488
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;2714;4382;209
googletalk;on;auto;besteffort;auto;pcmu-8000;red;1080;off;off;1487;4663;2459;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;off;515;2714;4382;209
googletalk;off;tcp;off;auto;silk-8000;vp8;1080;off;on;829;4831;638;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;4488
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;icq;off;tls;off;true;pcma-8000;auto;360;on;on;515;4946;598;4663
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;4663;1805;3201;ippi;off;auto;off;true;ilbc-8000;auto;360;on;off;697;3557;3400;4938
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1487;4663;1602;612;iptel.org;off;auto;off;auto;speex-8000;ulpfec;1080;on;on;515;3576;2881;4488
googletalk;off;tcp;off;auto;speex-8000;auto;1080;off;off;765;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;240;on;off;515;4843;598;4488
googletalk;off;auto;off;auto;silk-16000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;auto;360;on;on;515;3448;1947;4488
googletalk;on;auto;off;true;speex-8000;ulpfec;1080;off;on;829;4485;577;405;h323;off;auto;off;auto;auto;ulpfec;240;off;on;515;4946;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1351;4485;1602;3344;ippi;on;tls;off;false;speex-8000;ulpfec;1080;on;on;515;3889;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1444;903;2847;3225;ippi;off;tls;off;true;speex-8000;rtx;1080;on;on;541;2714;2652;209
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;829;4763;577;405;h323;off;auto;besteffort;auto;auto;auto;1080;on;on;515;3576;1947;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1811;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;2714;4382;209
googletalk;off;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1487;4564;577;405;icq;off;auto;on;auto;auto;vp8;240;on;on;515;4591;598;4664
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1487;4564;238;3344;ippi;off;auto;off;false;speex-8000;ulpfec;360;on;on;594;3576;1947;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;586;3344;icq;off;tls;off;true;pcma-8000;auto;360;on;on;666;4843;3739;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;3105;2626;h323;off;auto;off;auto;pcma-8000;auto;720;on;on;515;4843;2671;4664
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;970;3391;267;2621;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;598;4663
aim;on;auto;besteffort;auto;silk-24000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;pcma-8000;h264;360;on;on;666;4843;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2218;612;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;2940;3344;ippi;off;auto;off;false;speex-8000;auto;360;on;on;697;4843;1390;209
aim;on;auto;off;auto;speex-8000;h264;1080;off;off;637;2672;4695;3201;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4843;3528;3738
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4420;238;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;off;541;2507;3257;4488
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;on;off;1497;1749;238;3344;icq;on;auto;off;auto;speex-8000;ulpfec;1080;on;on;541;2714;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;2050;3201;ippi;off;auto;off;false;speex-8000;ulpfec;720;on;on;515;3437;4430;4664
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;541;3933;3187;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1497;925;2134;3344;ippi;off;tls;off;true;pcma-8000;auto;720;on;off;515;4946;2652;209
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;870;4113;2339;2626;h323;off;auto;besteffort;true;telephone-event-80000;auto;360;on;on;697;4946;294;4922
aim;on;auto;off;auto;pcmu-8000;auto;1080;on;off;857;2602;3246;2607;aim;off;auto;off;true;pcma-8000;auto;720;on;off;515;3253;598;4488
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;664;1793;4225;3201;ippi;off;auto;off;true;pcma-8000;h264;360;on;on;515;4827;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1488;4705;238;3344;icq;on;auto;off;false;pcmu-8000;auto;720;on;on;515;4946;1272;4488
googletalk;on;tcp;off;auto;speex-8000;vp8;1080;off;off;829;4485;390;405;h323;off;auto;besteffort;auto;auto;auto;240;on;on;515;4843;4177;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2218;612;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;off;541;2507;3257;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;857;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;off;off;541;2714;4382;209
googletalk;off;auto;off;auto;speex-8000;h264;1080;off;off;1487;4663;4695;3201;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4843;598;4018
sip;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;3890;612;iptel.org;off;auto;off;true;speex-16000;auto;360;on;on;515;3554;1947;4488
googletalk;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;4420;2325;612;icq;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4488
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;870;4113;4582;2626;h323;off;auto;besteffort;true;telephone-event-80000;auto;360;on;on;515;4946;598;4488
googletalk;on;auto;besteffort;true;ilbc-8000;h264;720;off;off;1487;4663;1602;612;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;598;4663
googletalk;off;auto;off;auto;silk-12000;auto;1080;off;off;870;4113;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;697;4843;598;4488
googletalk;off;auto;on;auto;pcmu-8000;h264;360;off;off;1497;931;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;3576;1947;4488
aim;on;auto;off;auto;pcmu-8000;auto;1080;off;off;1351;4485;1602;612;iptel.org;off;auto;off;auto;pcma-8000;auto;360;on;off;697;4946;598;4488
googletalk;off;auto;besteffort;auto;amr-wb-16000;h264;1080;on;off;1497;4663;1805;3201;ippi;off;auto;off;true;pcma-8000;auto;240;on;off;515;4843;598;3701
aim;on;auto;besteffort;auto;pcmu-8000;vp8;1080;on;off;857;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;4430;4515
googletalk;off;auto;off;auto;silk-16000;h264;1080;off;off;1497;3280;4178;3089;ippi;off;auto;off;true;pcma-8000;auto;240;on;on;515;4843;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;4695;3201;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;524;3512;598;2363
aim;on;auto;off;auto;speex-8000;h264;1080;off;off;870;3391;4832;2626;h323;off;auto;besteffort;auto;auto;auto;240;on;off;515;4946;598;4488
googletalk;on;tls;off;auto;amr-wb-16000;vp8;1080;off;on;829;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;4488
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;on;off;664;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;off;on;659;4827;257;4707
googletalk;off;tcp;off;auto;silk-8000;vp8;1080;off;off;870;3391;1066;1026;h323;off;auto;besteffort;auto;telephone-event-80000;auto;240;on;off;515;4946;598;4663
aim;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;2714;4430;4515
googletalk;off;auto;off;auto;speex-8000;h264;1080;off;off;1487;4663;4695;3201;ippi;off;tcp;off;true;pcma-8000;auto;360;on;on;515;3576;1947;4488
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;829;4763;577;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;666;4843;598;1869
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;ulpfec;480;on;on;515;4946;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1497;925;2204;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;541;2765;4382;209
googletalk;off;auto;on;auto;speex-8000;vp8;1080;off;off;829;4485;577;405;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;515;4827;257;4707
googletalk;off;tls;off;auto;speex-8000;ulpfec;1080;off;off;666;3391;577;1338;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;515;4766;1947;4757
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;857;3280;4695;3201;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;697;4843;598;4488
googletalk;on;auto;besteffort;true;speex-8000;vp8;1080;off;off;1488;4485;577;405;h323;off;auto;off;auto;auto;ulpfec;240;off;on;515;4946;4430;4663
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;on;off;1497;1391;238;3201;ippi;off;auto;off;false;speex-8000;ulpfec;480;on;on;515;4843;3528;3738
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;1443;3344;icq;off;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;608;4113;577;1338;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;697;4843;598;4488
googletalk;off;tcp;off;auto;speex-8000;vp8;1080;off;off;829;4485;577;405;h323;off;auto;off;true;pcma-8000;auto;360;on;off;697;4946;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;true;pcma-8000;auto;360;on;on;515;627;257;4707
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;664;3284;4225;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;515;4946;598;209
aim;on;auto;besteffort;auto;speex-8000;auto;1080;off;off;988;3391;4695;2626;h323;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;294;4375
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;931;2459;3344;ippi;off;tls;off;false;speex-8000;red;1080;on;on;616;2714;1106;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;238;3344;ippi;on;tls;off;false;speex-8000;ulpfec;1080;on;on;515;2714;4382;209
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;4420;2325;612;icq;on;udp;off;false;pcma-8000;ulpfec;360;off;on;515;4946;1947;4488
googletalk;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;3174;591;612;iptel.org;off;auto;off;true;speex-16000;auto;480;on;on;515;2547;1947;4488
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1488;4705;103;1809;h323;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;4946;1947;1134
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;off;off;568;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;515;4946;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;233;3344;h323;off;tls;off;false;pcmu-8000;auto;720;on;on;697;3154;3691;1207
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;988;3391;4695;3201;ippi;off;udp;besteffort;auto;telephone-event-80000;auto;360;on;on;697;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;1459;3371;ippi;off;auto;on;false;pcmu-8000;auto;360;on;on;524;3512;598;2363
googletalk;off;auto;off;auto;silk-12000;auto;1080;off;off;829;4485;638;405;h323;off;auto;besteffort;auto;auto;auto;480;on;on;515;4946;2230;4938
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;4817;3371;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;515;4843;294;4375
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;2455;591;612;icq;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;495
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;2050;3201;ippi;off;auto;off;false;speex-8000;ulpfec;720;on;on;515;3437;294;4922
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;ippi;off;auto;off;true;pcma-8000;auto;720;off;off;541;2714;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1391;1723;3344;ippi;off;tls;off;false;ilbc-8000;ulpfec;1080;on;on;524;1861;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;2652;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1370;925;238;3344;iptel.org;off;tls;off;false;speex-8000;auto;720;on;off;697;3933;1390;4375
googletalk;on;auto;off;auto;silk-12000;auto;720;on;off;627;1381;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;944;1947;4488
googletalk;on;tcp;off;auto;amr-wb-16000;vp8;1080;off;on;829;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;4488
aim;on;auto;besteffort;true;ilbc-8000;h264;480;off;off;1497;4420;1993;3344;googletalk;on;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;2652;209
googletalk;on;auto;besteffort;true;amr-wb-16000;vp8;1080;off;off;829;4485;577;1092;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4946;598;4488
googletalk;on;auto;on;auto;pcma-8000;h264;1080;off;off;1487;4663;3748;612;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;515;4827;257;4761
aim;on;udp;off;auto;speex-8000;vp8;1080;off;on;970;3391;577;1897;h323;off;auto;besteffort;auto;auto;auto;240;on;on;515;4827;257;4707
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-8000;auto;1080;on;on;541;2714;285;4945
aim;on;auto;off;auto;speex-8000;vp8;1080;off;off;988;3391;4695;3201;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4843;598;4488
googletalk;on;tls;off;true;speex-8000;vp8;1080;off;on;751;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;697;4946;389;4922
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1444;925;4817;3371;ippi;off;auto;off;false;pcmu-8000;auto;360;on;on;524;3512;598;2363
googletalk;off;tcp;off;auto;silk-12000;auto;1080;off;off;870;4113;4232;2626;h323;off;auto;besteffort;auto;auto;auto;360;on;off;666;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;1459;3344;ippi;off;tls;off;false;speex-8000;auto;720;on;off;515;4843;294;4515
googletalk;on;tls;off;auto;speex-8000;ulpfec;1080;off;on;970;3391;577;1897;h323;off;auto;besteffort;auto;auto;auto;360;on;off;515;4827;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;1443;3344;icq;on;tls;off;true;pcmu-8000;auto;360;on;on;515;4946;4430;4945
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;233;3344;h323;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4707
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1488;4705;103;1809;h323;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;4946;598;2264
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;2050;3201;ippi;off;tcp;off;true;pcma-8000;auto;360;on;off;515;3437;2564;275
googletalk;off;auto;off;auto;telephone-event-80000;vp8;1080;off;off;970;3391;267;2621;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;666;4843;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1811;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;4946;3400;4945
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1488;4705;103;1809;h323;off;auto;besteffort;auto;speex-32000;auto;360;on;on;697;4843;1760;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;1965;3344;ippi;off;auto;off;true;pcma-8000;auto;720;on;on;515;4946;598;4488
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1487;4663;1225;465;iptel.org;off;auto;off;true;speex-8000;ulpfec;720;on;off;666;4843;598;4488
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1444;925;4817;3344;ippi;off;tls;off;false;speex-8000;auto;720;on;off;515;4843;294;4515
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;4663;591;612;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;209
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;870;4113;4232;2626;h323;off;auto;besteffort;auto;auto;auto;360;on;off;666;4843;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;1443;3344;icq;on;tls;off;false;speex-8000;ulpfec;1080;on;on;515;4843;3528;3738
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1497;1749;238;3344;icq;on;auto;off;false;pcmu-8000;auto;720;on;on;515;4946;1272;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4420;2325;612;icq;on;udp;off;auto;speex-8000;ulpfec;1080;on;on;515;3576;3257;4488
aim;on;auto;off;auto;pcmu-8000;auto;1080;on;off;1497;1749;2050;3201;ippi;off;auto;off;false;speex-8000;rtx;720;on;on;515;3437;4430;4664
googletalk;off;tcp;off;auto;telephone-event-80000;vp8;1080;off;off;988;3298;4695;224;ippi;off;auto;besteffort;auto;auto;auto;360;on;off;515;4843;598;4488
googletalk;off;tls;off;auto;speex-8000;vp8;1080;off;off;970;3391;267;1897;irc;off;auto;besteffort;auto;auto;auto;360;on;off;515;4843;294;4515
googletalk;on;auto;off;auto;silk-12000;auto;1080;off;off;1488;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;240;on;off;515;4843;294;4515
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1370;1487;238;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;4843;68;583
aim;off;auto;off;auto;speex-8000;vp8;1080;off;off;870;4113;4832;2626;h323;off;udp;besteffort;auto;telephone-event-80000;auto;360;on;on;697;4946;3391;4488
aim;on;auto;off;auto;silk-8000;vp8;1080;off;off;829;4485;638;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;4488
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;4420;1993;3344;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;598;4663
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1487;4663;1805;465;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;4946;4974;4375
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;2050;3201;ippi;off;tcp;off;true;pcma-8000;auto;360;on;off;515;3437;2564;275
aim;on;auto;on;auto;pcmu-8000;h264;1080;off;off;1497;4663;2040;612;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4757
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1310;1391;238;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;off;541;2507;3257;4488
aim;on;auto;besteffort;auto;silk-24000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;pcmu-8000;auto;720;on;on;515;4827;257;4539
googletalk;off;tcp;off;auto;pcmu-8000;auto;1080;on;off;857;2602;3246;2607;ippi;off;auto;off;true;pcma-8000;auto;720;on;off;515;4946;598;4488
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;4420;2325;612;icq;on;udp;off;false;pcma-8000;ulpfec;360;on;on;515;4946;1947;4488
aim;on;auto;off;auto;pcmu-8000;auto;1080;on;off;857;2602;3246;2607;ippi;on;auto;off;true;speex-8000;ulpfec;1080;on;on;515;2714;4382;209
googletalk;off;tls;off;auto;speex-8000;ulpfec;1080;off;off;666;3391;577;1338;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;off;697;4843;598;4488
googletalk;off;auto;off;auto;silk-24000;auto;1080;on;off;664;1793;4500;3201;ippi;off;tls;off;false;pcma-8000;auto;360;on;off;515;4827;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;233;3344;h323;off;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;238;3344;icq;off;tls;off;false;pcmu-8000;auto;720;on;on;697;3154;3691;1207
googletalk;on;auto;off;auto;silk-24000;auto;1080;off;off;568;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;515;396;294;4664
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;1965;3344;ippi;off;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
aim;on;auto;off;auto;pcmu-8000;auto;1080;on;off;857;2602;3246;2607;ippi;off;auto;off;true;pcma-8000;auto;720;on;off;515;4946;598;209
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;925;238;3344;icq;off;tls;off;false;speex-8000;ulpfec;1080;on;off;541;4946;4430;4515
googletalk;off;auto;off;auto;silk-24000;auto;1080;on;off;664;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;697;4946;598;4488
aim;on;auto;off;auto;speex-8000;vp8;1080;off;off;1326;3391;1544;3201;h323;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4843;598;4488
